0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
200,2806101.853,1296011.637,2806009.763,1295919.547,4.197,-1.1706,1.2021,2.7347,-0.93941,-2.873,-0.27204,4.4045,5.5107,-2.43,-3.3138,2.3945,-5.8317,-0.8907,0.70548,2.1898,-2.4044,0.80756,1.1942,-1.2506
223,2640708.969,719405.935,2640616.879,719313.845,-0.63351,4.0914,-1.4377,-6.1743,-1.8232,4.8209,5.9769,0.027928,1.5106,-0.61045,-0.97244,4.7897,4.3329,0.62706,-0.16551,-3.4341,-4.089,2.2931,2.2982,-1.7998
251,5675585.869,719405.935,5675493.779,719313.845,7.6552,0.89405,-1.0289,-0.91264,-1.4589,3.243,-7.5868,-0.46305,-4.3318,-6.168,2.7616,6.9019,5.1553,3.1013,1.9115,0.94244,-1.852,-0.27934,1.0008,-0.64353
281,7259155.323,719405.935,7259063.233,719313.845,-1.4345,-1.2085,-1.3686,-1.0611,0.9709,1.9147,3.0316,-1.2278,1.3962,-1.3328,3.0842,3.5426,5.7225,1.9863,2.0021,2.48,-0.63967,4.8343,3.1766,-3.3534
316,1557278.092,541260.9495,1557186.002,541168.8595,1.8987,3.8611,-0.30663,-1.1773,-2.2287,0.7874,0.13332,6.3985,1.4562,-0.25323,-3.348,2.4483,-0.98153,0.14037,4.8978,-0.20617,-1.0495,2.6704,1.9605,-1.7895
354,3057337.439,541260.9495,3057245.349,541168.8595,0.36089,5.6387,0.79284,-1.7272,-1.3657,1.8849,-2.2479,-1.0478,7.4786,-3.2495,1.1699,-5.328,0.32064,1.3227,1.7566,0.72251,-3.7808,4.0944,-0.64486,-1.4962
398,1296011.637,372514.2346,1295919.547,372422.1446,4.1683,3.4284,1.2387,-1.538,-1.7287,-1.6118,3.3531,4.2212,1.8836,1.7464,0.24428,-2.7254,-1.5543,-0.52455,0.88411,-0.88167,-3.5693,4.7377,2.3139,-0.74569
446,700484.6157,154250.2621,700392.5257,154158.1721,1.9553,4.1067,-0.90866,-2.752,-2.9927,0.60102,-4.0085,0.93766,-5.072,-6.1752,2.6883,-1.9267,1.004,1.1236,3.3747,0.31592,-2.9649,2.4075,1.6186,-1.1383
501,746552.6115,154250.2621,746460.5215,154158.1721,2.5985,-1.7664,1.042,-3.387,0.70992,-1.1932,5.563,-1.369,3.8582,-2.3433,2.7564,5.344,2.1565,1.9561,1.0925,1.4767,-2.6446,3.8904,1.9555,-1.4178
562,402810.8407,154250.2621,402718.7507,154158.1721,2.0744,-1.8039,0.08591,-1.773,2.0544,-3.8774,-2.6349,-0.13131,0.89481,0.21815,3.1319,-0.15315,-5.3551,0.72424,2.5749,0.91021,-3.8005,3.7033,2.5973,-1.1835
630,846118.2144,154250.2621,846026.1244,154158.1721,-6.1129,3.4827,-1.6036,-1.9549,-1.795,2.4494,0.059444,1.3164,1.2685,-3.2256,3.122,-0.5344,-1.7253,0.47407,-0.019537,1.5138,-3.4623,2.6803,1.3465,-1.1021
707,228978.0629,123152.7099,228885.9729,123060.6199,3.6566,-2.5531,1.9697,-0.17954,2.1689,0.62043,0.96753,-1.5719,7.205,-2.1049,4.3111,1.7805,-1.0735,1.4968,2.4511,0.7206,-4.6752,3.5593,1.5712,-1.3672
794,315498.159,106026.826,315406.069,105934.736,0.79695,-1.2459,1.3527,1.0948,0.57001,-0.34358,-0.36159,0.55332,7.6217,0.84117,2.341,-1.4472,-4.8138,1.5882,1.6406,0.92099,-3.9977,3.9165,1.5257,-1.1157
891,239073.2322,95801.21769,238981.1422,95709.12769,1.0218,0.93888,-2.7949,-1.9486,5.5331,0.51507,-0.63323,0.40529,-1.61,-4.273,3.9597,-1.3584,-0.22789,0.96765,2.9408,2.3525,-4.4475,3.7993,1.8632,-1.2464
1000,113438.1856,75376.54921,113346.0956,75284.45921,0.98346,-0.44298,-2.0595,-0.53772,-0.028306,2.2965,-2.1361,1.9617,5.2164,3.0774,4.9616,0.68772,-1.2182,1.0109,3.1099,-0.036318,-3.8654,4.0034,1.9647,-1.4021
1122,5059278.585,68621.58612,5059186.495,68529.49612,8.9485,0.20353,0.20721,-2.2164,2.3054,0.69291,-0.24267,0.85493,8.1058,-0.36594,4.8975,-1.3186,-2.2231,-0.87202,3.2732,0.44203,-3.9602,3.8866,1.8301,-3.6376
1258,569068.7506,40432.95817,568976.6606,40340.86817,1.982,-0.7572,1.8448,-2.689,5.8699,5.4875,-3.114,1.9007,-0.22985,-1.5965,3.9834,-1.3352,-4.0241,0.73118,3.7988,0.20811,-3.8201,3.9186,1.7765,-0.63147
1412,2924258.147,26619.87987,2924166.057,26527.78987,1.0934,-0.21303,-0.84718,-2.1103,1.8976,6.0988,0.32956,2.4591,2.7162,-3.5932,4.2257,-0.28881,-2.6419,-0.065363,1.3468,0.52944,-4.1528,3.4631,1.7067,0.41272
1584,28034.94803,13872.80985,27942.85803,13780.71985,3.6212,2.1536,0.46279,-0.12368,1.9884,1.1492,-1.8788,0.34007,4.3793,-0.41289,2.1926,-0.74827,-1.7628,0.54749,3.7855,0.73953,-4.0293,3.7281,1.7279,-1.3149
1778,101610.5349,13872.80985,101518.4449,13780.71985,3.6791,1.975,-1.1577,-4.6559,1.4301,1.381,-4.6995,0.52353,0.42052,-0.079058,4.0412,-1.6528,-1.9937,0.83542,3.4881,0.50709,-4.765,3.7904,1.7885,-1.3382
1995,15175.85561,10606.88707,15083.76561,10514.79707,0.7425,2.7053,-0.19988,-1.6397,1.2469,-0.28575,-4.6607,3.1974,-0.18612,0.10375,4.7514,-0.84875,-1.8509,0.83794,3.6437,0.726,-3.8511,3.743,1.7773,-1.3038
2000,11485.67579,10606.88707,11393.58579,10514.79707,3.2787,2.6705,0.85304,-1.5475,2.2414,2.2142,-2.3575,2.9456,1.2352,0.94494,2.731,-1.8639,-2.3431,0.78176,3.5138,0.75331,-3.9298,3.76,1.7931,-1.3348
2238,25512.46965,9593.641699,25420.37965,9501.551699,-0.54354,1.5612,-0.73922,0.58617,-0.53247,2.026,-3.9239,0.29048,2.357,1.7366,4.4063,-1.3567,-1.1039,0.82238,3.3941,0.59915,-3.7645,3.7527,1.7806,-1.2816
2511,9696.194032,6808.751913,9604.104032,6716.661913,1.847,3.6612,-1.7665,-3.2896,1.7682,-1.3066,-0.97537,1.526,0.049493,0.47907,4.5016,-2.2459,-2.3211,0.745,3.4942,0.71449,-3.8918,3.7594,1.7849,-1.3347
2818,83552.62818,5378.588257,83460.53818,5286.498257,3.2299,3.1708,2.2249,-0.18833,-3.8925,2.1287,-0.60127,0.49413,2.251,1.3787,3.9682,-1.8776,-2.0623,-1.8464,3.5408,0.67386,-3.8319,3.7442,1.7733,-1.3413
3162,221163.3709,3776.912258,221071.2809,3684.822258,1.5223,3.1987,1.5319,-0.2139,0.21036,-0.85835,0.54225,1.3168,-0.028543,0.6633,3.9029,-1.8728,-1.8568,0.72112,3.5308,-1.226,-3.808,3.7502,1.7943,-1.3521
3548,3247.243186,3247.243186,3155.153186,3155.153186,4.7082,3.2064,4.7451,-3.2076,-1.6784,-4.054,-0.6898,1.5791,1.3282,1.9993,3.6244,-1.8549,-2.0964,0.69177,3.5624,0.71057,-3.778,3.7084,1.8019,-1.3554
3981,3028.227597,2509.75624,2936.137597,2417.66624,7.3908,5.9479,4.0665,0.059795,-1.2617,-3.4823,0.7299,0.29438,0.020476,1.6879,3.416,-1.9487,-2.1777,0.65642,3.5699,0.71117,-3.7698,3.6965,1.809,-1.3638
4466,2041.468799,1575.67919,1949.378799,1483.58919,5.7141,3.7608,-0.19031,-3.7786,0.65546,-3.9081,-0.14164,2.1757,0.07015,2.0691,3.572,-1.7217,-2.1508,0.68434,3.6078,0.68132,-3.7961,3.6786,1.8074,-1.3545
5011,541494.5795,1130.255618,541402.4895,1038.165618,6.87,1.8832,1.1694,0.86436,1.2033,-3.6682,-0.53308,2.2855,-1.4832,-0.47418,3.4888,-1.7901,-2.2094,0.63648,3.6308,3.0048,-3.8505,3.6406,2.4409,-1.3616
5623,1045.062842,754.8885621,952.9728417,662.7985621,7.0479,6.1572,4.4721,1.646,-1.451,-3.1923,-0.41631,1.4637,0.80087,1.8279,3.6342,-1.8274,-2.182,0.63109,3.6672,0.69431,-3.8224,3.6747,1.8136,-1.3632
6309,746.3561388,411.5980806,654.2661388,319.5080806,5.4224,5.8819,3.7661,3.1481,1.3129,-3.9637,-0.63863,1.5442,0.47798,1.8792,3.8676,-1.7814,-2.1568,0.60605,3.6829,0.71418,-3.855,3.6683,1.812,-1.3605
7079,417.392137,266.6402993,325.302137,174.5502993,8.9636,-0.75419,2.7546,-1.7336,0.17059,-4.4153,-0.59336,1.3265,0.29497,1.8259,3.8451,-1.7024,-2.1596,0.63327,3.7048,0.70326,-3.8624,3.6704,1.8117,-1.3621
7943,232.9661878,170.9318816,140.8761878,78.84188157,5.1715,5.3195,2.4156,-1.7647,0.11855,-3.6346,-0.48407,1.1857,0.32779,1.7263,3.8471,-1.6799,-2.1208,0.6294,3.7336,0.71875,-3.8419,3.6712,1.8115,-1.362
8912,121.8892495,110.1733384,29.79924954,18.0833384,2.438,2.5545,1.9482,-2.122,-0.028151,-3.6354,-0.21029,0.97761,0.53118,1.6266,3.8711,-1.6739,-2.1487,0.69187,3.7398,0.72005,-3.8578,3.6716,1.8113,-1.3623
10000,108.2319656,87.08231534,16.14196563,-5.00768466,3.5264,3.5672,2.1756,-1.3656,0.31058,-3.9958,-0.085619,1.0608,0.46509,1.6522,3.8233,-1.6894,-2.1499,0.6541,3.7642,0.71801,-3.8508,3.6689,1.811,-1.362
11220,5218.707683,45.13738901,5126.617683,-46.95261099,0.1422,3.3192,0.55239,-2.1952,-0.053231,-3.8951,-0.040828,0.97731,0.42022,1.6283,2.0101,-1.6844,-2.1058,0.67889,3.7579,0.72384,-3.8566,3.6695,1.8117,-1.3621
12589,37.68817401,34.25979883,-54.40182599,-57.83020117,0.4709,2.8079,-0.22298,-2.0464,-0.26821,-3.675,0.011557,1.0036,0.46833,1.6684,3.8549,-1.6855,-2.1084,0.68102,3.7575,0.72461,-3.8566,3.6668,1.811,-1.3616
14125,30449.63369,30.23464119,30357.54369,-61.85535881,0.74434,2.102,-0.28023,-1.8666,-0.18056,-3.7004,-0.061497,0.96821,0.42765,1.6762,3.854,-1.6838,-2.1101,0.67056,2.7147,0.72759,-3.8557,3.6662,1.8119,-1.3615
15848,158.0220719,23.17216383,65.93207189,-68.91783617,1.0172,2.2864,1.1316,-1.9216,-0.075599,-3.8348,-0.020851,0.96938,0.46089,1.6864,3.855,-1.6898,-2.1065,0.67977,3.7631,0.72367,-3.8183,3.6661,1.8134,-1.3617
17782,10.8020883,10.23743185,-81.2879117,-81.85256815,0.91431,3.0208,0.10995,-1.899,-0.022764,-3.6994,-0.049639,1.0174,0.43932,1.6916,3.8557,-1.6984,-2.1092,0.67775,3.7643,0.72452,-3.8563,3.6659,1.817,-1.3618
19952,8.603911271,8.375476435,-83.48608873,-83.71452356,0.63615,2.5601,0.30788,-1.9148,-0.021078,-3.7662,0.073457,0.97546,0.44193,1.6788,3.8561,-1.7033,-2.1042,0.67631,3.7647,0.72439,-3.8558,3.666,1.8184,-1.3616
20000,8.67386325,8.363869333,-83.41613675,-83.72613067,0.72375,2.8169,0.057543,-1.895,-0.030801,-3.7797,0.072429,0.97491,0.45839,1.6819,3.8558,-1.7054,-2.1048,0.67591,3.7641,0.72406,-3.8556,3.666,1.8181,-1.3616
22387,7.939128921,7.753793866,-84.15087108,-84.33620613,0.79708,2.616,0.19584,-1.8992,-0.068425,-3.7527,0.054729,0.99412,0.44533,1.6808,3.856,-1.7055,-2.1011,0.67601,3.7654,0.72463,-3.8556,3.6659,1.8185,-1.3615
25118,7.347219484,7.341239538,-84.74278052,-84.74876046,0.80754,2.6372,0.056362,-1.8735,-0.12431,-3.768,0.044233,0.99282,0.44501,1.6842,3.8563,-1.7069,-2.0995,0.67732,3.7654,0.72522,-3.8551,3.6656,1.8183,-1.3614
28183,2.245604009,1.251501228,-89.84439599,-90.83849877,0.84815,2.5955,0.019688,-1.7688,-0.13608,-3.6699,-0.0082786,0.98953,0.4505,1.6824,3.856,-1.7074,-2.0994,0.67663,3.7666,0.72406,-3.8552,3.6623,1.818,-1.3611
31622,1.059932932,1.059932932,-91.03006707,-91.03006707,0.84374,2.6898,0.055551,-1.8367,-0.082823,-3.7513,0.029819,0.98928,0.44789,1.6854,3.8559,-1.7062,-2.1018,0.67811,3.7664,0.72452,-3.8553,3.6611,1.8184,-1.3609
35481,178.9019683,0.4719113975,86.81196834,-91.6180886,0.80107,2.5673,0.066089,-1.7998,-0.11986,-3.7534,0.033982,0.98813,1.226,1.6876,3.8514,-1.7076,-2.1039,0.67793,3.7666,0.72448,-3.8552,3.6608,1.8184,-1.3609
39810,75.00722562,0.1008519217,-17.08277438,-91.98914808,0.73418,2.6706,0.082282,-1.845,-0.11557,-2.414,0.028715,0.9837,0.43812,1.6904,3.8333,-1.7084,-2.1025,0.67801,3.7665,0.72449,-3.8551,3.6608,1.8184,-1.3608
39970,0.09436765387,0.09436765387,-91.99563235,-91.99563235,0.74916,2.6517,0.063784,-1.8269,-0.12321,-3.7551,0.035585,0.98712,0.44146,1.6899,3.8337,-1.7076,-2.1022,0.67794,3.7665,0.7245,-3.8552,3.6607,1.8184,-1.3608
40040,0.1035082437,0.09436765387,-91.98649176,-91.99563235,0.74916,2.6517,0.063784,-1.8269,-0.12321,-3.7551,0.035585,0.98712,0.44146,1.6899,3.8337,-1.7076,-2.1022,0.67794,3.7665,0.7245,-3.8552,3.6607,1.8184,-1.3608
1,50803560.19,50803560.19,50803472.3,50803472.3,-4.558,0.088478,-3.3922,4.7972,0.02508,4.9077,-1.7074,-1.6708,-3.7884,-0.59331,-3.8206,-0.044477,1.8384,-4.7989,-2.4941,3.4219,-3.7297,-3.1054,0.33322,-3.549
2,54688320.92,50803560.19,54688233.03,50803472.3,1.3349,3.0799,-4.7237,-4.0592,0.55801,-1.0023,-3.8218,-2.5766,4.9038,0.67377,-3.0482,0.35762,2.606,1.1001,3.9439,-1.7024,3.9097,-0.093722,-2.2134,-4.3261
3,15866308.4,15866308.4,15866220.51,15866220.51,-3.8053,0.081991,-1.3752,-4.6106,-4.8701,0.93834,-4.8412,0.3037,3.5481,-4.2959,3.9548,-2.2291,0.37911,2.0505,-1.4757,1.5103,-2.604,2.0918,4.0977,4.5495
4,14027167.21,14027167.21,14027079.32,14027079.32,-1.4557,-3.6908,1.7838,-3.5322,3.0166,-2.176,1.1735,-0.16407,-1.7279,4.7183,4.6109,-3.4847,2.8209,3.0277,1.0882,1.1461,-1.9349,-1.6645,-0.93187,0.18076
5,13166878.81,13166878.81,13166790.92,13166790.92,1.9753,4.0562,-1.4003,-0.2986,0.77857,-1.3319,-4.3517,2.3963,-1.2094,0.38783,-1.9987,4.5113,3.9892,0.91518,2.6501,0.14211,4.1007,2.7742,3.0904,4.5721
6,33936166.64,13166878.81,33936078.75,13166790.92,1.8953,4.2584,3.4238,1.0129,-2.9212,-2.9069,-2.0654,-3.8536,-0.54879,-0.018812,3.1575,1.7267,-0.67839,4.9586,1.9765,1.2811,-2.229,-3.5846,-2.8058,-1.5909
7,18605942.44,13166878.81,18605854.55,13166790.92,3.829,4.3531,2.1066,-1.3125,2.5611,-1.3408,3.792,-2.0231,-0.11312,0.52562,-2.5338,0.73517,2.3462,1.4319,-0.42113,-1.1865,0.34321,0.17149,-1.3339,-0.99229
8,8762638.935,8762638.935,8762551.045,8762551.045,2.5276,1.9458,3.0529,4.4332,-2.1419,-0.19686,1.7655,-4.4386,2.6889,-1.3479,1.8343,0.67561,-4.3679,-0.37262,4.7061,0.5254,1.302,-1.4467,-2.6061,2.2947
10,46507283.98,8762638.935,46507196.09,8762551.045,1.5485,0.32392,-0.72291,2.0611,-0.76276,-2.7859,-2.6723,-3.6499,2.8781,-4.5439,-4.2305,-3.9862,-2.9412,-0.6847,-4.661,-0.35538,-1.26,-1.6237,-2.5646,-3.5904
11,4212272.719,4212272.719,4212184.829,4212184.829,-2.6308,-3.6847,-3.1068,4.8918,0.077984,-4.7555,-3.6829,2.0719,2.5234,2.662,4.1184,-0.25007,-2.7248,-4.1245,3.5637,-3.6167,0.90887,0.62968,0.36411,2.5733
12,30196409.94,4212272.719,30196322.05,4212184.829,0.86927,1.2896,4.0762,-4.4378,-0.25139,-0.53804,-4.4691,1.7254,2.3381,2.5167,4.886,1.8346,-3.4014,-1.4031,2.9858,2.4048,3.9881,-3.9586,2.0559,-0.33614
14,14997528.61,4212272.719,14997440.72,4212184.829,4.3958,1.0524,0.2914,-4.8424,-3.9935,0.030439,-1.1517,-4.1138,-3.4933,4.3885,-4.4536,-2.9404,-3.735,-3.5401,1.323,-1.3954,-1.3596,-0.30384,-3.612,0.099821
15,5333183.585,4212272.719,5333095.695,4212184.829,-1.8457,-1.1532,2.8782,-4.9069,-1.8826,1.2541,1.9726,0.4981,0.9226,0.67348,-1.2807,2.9644,3.935,1.2914,2.5143,-2.2824,-3.4785,2.6712,-3.7026,3.7846
17,55373754.16,3376552.843,55373666.27,3376464.953,2.8144,3.104,2.6738,-3.4352,2.6226,4.4791,2.614,2.7367,2.8072,-4.1929,1.9562,1.5812,-2.7942,3.3901,-1.5055,4.3712,-1.7529,1.5309,2.1927,-4.2597
19,25034584.19,3376552.843,25034496.3,3376464.953,2.305,-4.6317,-3.793,-3.9361,4.5142,3.2939,2.442,-4.5861,3.024,0.33419,2.1427,1.8031,-3.2164,0.077659,2.2918,1.3334,-4.8868,-2.3216,-2.552,-0.67667
20,15571391.23,3376552.843,15571303.34,3376464.953,-1.6904,-4.6973,2.5108,-1.4566,-0.87526,-0.21489,-3.4305,-2.6358,4.8844,-1.3009,-0.6654,-3.2269,1.7341,0.76789,3.1938,-3.8557,-2.2915,-2.7449,-2.8364,0.75405
22,54688320.92,3376552.843,54688233.03,3376464.953,1.3349,3.0799,-4.7237,-4.0592,0.55801,-1.0023,-3.8218,-2.5766,4.9038,0.67377,-3.0482,0.35762,2.606,1.1001,3.9439,-1.7024,3.9097,-0.093722,-2.2134,-4.3261
25,13166878.81,3376552.843,13166790.92,3376464.953,1.9753,4.0562,-1.4003,-0.2986,0.77857,-1.3319,-4.3517,2.3963,-1.2094,0.38783,-1.9987,4.5113,3.9892,0.91518,2.6501,0.14211,4.1007,2.7742,3.0904,4.5721
28,8762638.935,3376552.843,8762551.045,3376464.953,2.5276,1.9458,3.0529,4.4332,-2.1419,-0.19686,1.7655,-4.4386,2.6889,-1.3479,1.8343,0.67561,-4.3679,-0.37262,4.7061,0.5254,1.302,-1.4467,-2.6061,2.2947
31,4212272.719,3376552.843,4212184.829,3376464.953,-2.6308,-3.6847,-3.1068,4.8918,0.077984,-4.7555,-3.6829,2.0719,2.5234,2.662,4.1184,-0.25007,-2.7248,-4.1245,3.5637,-3.6167,0.90887,0.62968,0.36411,2.5733
35,5333183.585,3376552.843,5333095.695,3376464.953,-1.8457,-1.1532,2.8782,-4.9069,-1.8826,1.2541,1.9726,0.4981,0.9226,0.67348,-1.2807,2.9644,3.935,1.2914,2.5143,-2.2824,-3.4785,2.6712,-3.7026,3.7846
39,25034584.19,3376552.843,25034496.3,3376464.953,2.305,-4.6317,-3.793,-3.9361,4.5142,3.2939,2.442,-4.5861,3.024,0.33419,2.1427,1.8031,-3.2164,0.077659,2.2918,1.3334,-4.8868,-2.3216,-2.552,-0.67667
44,23056990.4,3376552.843,23056902.51,3376464.953,-1.2118,-3.6408,2.8271,-4.3768,1.6026,1.0081,-0.28619,0.20603,-1.9438,2.4808,4.6609,-3.3219,4.6245,4.0871,1.1152,3.1378,-0.35218,-1.2463,0.05542,-1.0036
50,62046354.18,3376552.843,62046266.29,3376464.953,-1.887,0.27392,0.11358,3.3864,-1.8608,-3.5233,-4.8084,-4.2999,2.7469,-4.4939,-0.50375,-2.3958,-1.0908,-1.3554,-4.611,-0.40538,0.20501,-5.1047,-4.8459,-3.5404
56,1589001.572,1589001.572,1588913.682,1588913.682,2.2653,3.5471,0.11119,-2.5938,-3.8532,-3.7776,2.3866,-4.6906,-5.3937,2.8351,4.3067,-7.6169,4.7891,-4.7325,1.704,1.3003,-0.93799,2.3433,-0.86635,2.562
63,15866308.4,1589001.572,15866220.51,1588913.682,-3.8053,0.081991,-1.3752,-4.6106,-4.8701,0.93834,-4.8412,0.3037,3.5481,-4.2959,3.9548,-2.2291,0.37911,2.0505,-1.4757,1.5103,-2.604,2.0918,4.0977,4.5495
70,46507283.98,1589001.572,46507196.09,1588913.682,1.5485,0.32392,-0.72291,2.0611,-0.76276,-2.7859,-2.6723,-3.6499,2.8781,-4.5439,-4.2305,-3.9862,-2.9412,-0.6847,-4.661,-0.35538,-1.26,-1.6237,-2.5646,-3.5904
79,12648592.96,1589001.572,12648505.07,1588913.682,2.374,-2.8199,-3.2477,-2.9651,4.4642,4.9642,5.1197,-4.4716,-1.9276,2.4594,0.73468,0.91694,-1.0346,0.027659,2.2418,1.2834,-4.036,-0.8973,-2.9819,0.97021
89,9059756.667,1589001.572,9059668.777,1588913.682,7.0378,-4.3737,-1.492,0.98478,-1.3922,-0.085809,5.5021,-1.4604,0.21139,0.42253,-2.1042,2.2083,1.6139,-3.8071,-3.7096,-3.5027,-2.7201,0.72253,-1.1438,0.45161
100,32003892.9,1589001.572,32003805.01,1588913.682,3.2672,-4.349,-2.4919,-2.4095,-0.0069281,-1.4391,-4.1442,-3.8453,5.4451,3.0515,1.8772,-3.6261,3.2239,-1.9974,0.093019,-5.554,0.047859,2.4965,-0.35136,-2.7888
112,3174407.306,1589001.572,3174319.416,1588913.682,-0.42707,1.302,7.7582,0.29455,0.2517,-4.7654,-0.55969,-1.5727,2.4886,6.3486,6.6802,-2.6161,-0.75244,-3.4598,0.84854,2.3048,-1.2104,2.1417,-1.8338,1.9469
125,5170020.558,1589001.572,5169932.668,1588913.682,-2.0252,-3.6434,-3.4777,-3.4768,-2.0874,-1.3435,-0.73303,-0.23828,0.21532,4.1053,0.93316,4.6301,0.11058,1.6522,4.4138,0.049489,1.5269,4.1429,1.4014,3.7735
141,6181861.083,1589001.572,6181773.193,1588913.682,-4.9148,2.0732,-1.5164,6.3074,-2.1499,0.35349,2.6651,-0.84057,-4.3854,-1.1018,5.9885,0.058433,2.5772,-4.6034,0.071125,1.4258,-0.70575,4.6624,2.2025,3.4307
158,17828647.68,1589001.572,17828559.79,1588913.682,6.4255,0.49265,-7.6328,1.8959,0.90637,3.3805,-0.72958,0.67672,-4.024,2.0745,3.1657,-5.7138,-2.3624,-0.78951,-1.7738,-1.6943,-0.80781,-2.1554,0.87523,-0.12556
177,7060015.522,1589001.572,7059927.632,1588913.682,2.7376,5.2994,2.1805,1.5346,-2.0383,4.5624,1.7537,-1.9615,-0.24572,2.1468,0.76072,-0.99814,-4.4931,2.928,1.3246,2.531,1.8903,1.8261,1.1221,4.5231
199,4271982.868,1589001.572,4271894.978,1588913.682,2.326,1.2005,-4.0993,-3.354,2.6474,-0.06528,2.055,-4.6827,-3.0872,2.1429,8.808,-0.049135,3.7829,-2.3493,4.5696,0.30228,-3.1351,1.519,-1.5416,1.878
200,6458394.554,1589001.572,6458306.664,1588913.682,1.3596,-8.9456,-2.8988,-2.2642,2.4098,-0.51841,-5.9002,-4.4427,5.4451,0.95429,-0.27776,-5.3007,2.1435,-2.4388,-2.0072,-3.7489,-4.513,1.3612,-0.21652,1.4541
223,3584092.221,970091.179,3584004.331,970003.289,-7.0497,-2.5452,0.90354,-1.7055,-7.1689,-4.8056,1.2038,0.67756,0.15712,1.6432,7.1663,6.5209,3.2062,6.312,0.82357,1.452,-0.94467,1.2197,0.75569,3.3722
251,3389820.832,970091.179,3389732.942,970003.289,-4.0487,-5.878,-0.94163,9.663,1.6216,-8.504,-5.775,-2.7417,0.56846,3.9966,4.0159,-3.2592,-4.2719,-4.8909,0.68876,-5.6003,-1.2619,3.2347,0.92473,2.8674
281,2772322.625,970091.179,2772234.735,970003.289,-3.9699,0.74547,7.2247,4.6596,0.40076,1.5643,4.6325,0.67197,-0.77712,2.5539,4.3103,0.36152,2.7287,-4.7927,-0.28153,-6.498,1.4393,2.3816,-1.4461,2.3234
316,1589001.572,970091.179,1588913.682,970003.289,2.2653,3.5471,0.11119,-2.5938,-3.8532,-3.7776,2.3866,-4.6906,-5.3937,2.8351,4.3067,-7.6169,4.7891,-4.7325,1.704,1.3003,-0.93799,2.3433,-0.86635,2.562
354,1317821.281,725235.3904,1317733.391,725147.5004,2.566,4.7711,1.8437,-3.6439,-1.7548,-4.8771,-2.8178,-6.9916,-2.8322,3.8524,-3.7734,-10.116,1.2328,-3.438,2.4826,1.0411,-0.45122,2.6387,-0.92991,2.7625
398,3340825.034,627411.3272,3340737.144,627323.4372,2.0669,-4.4203,-0.32603,0.24356,-1.1736,3.6689,1.2954,0.030849,-5.4875,3.7593,7.3591,-8.0361,0.052774,-2.4459,3.9051,3.7361,-3.3017,2.7364,-1.008,3.1648
446,1763567.648,603650.4701,1763479.758,603562.5801,2.9077,-1.016,-1.4728,2.0777,-3.1018,-0.6484,-5.9012,-1.2249,-0.65509,1.5084,4.0854,-0.84438,0.82145,-3.3723,5.6846,-2.4367,-1.8314,3.508,-1.0871,3.2126
501,1104944.779,394887.2676,1104856.889,394799.3776,-4.2232,0.6777,3.1387,0.611,1.0163,3.4295,1.5978,-3.5741,-5.0539,4.2849,6.6722,-1.2603,5.1399,-2.0784,2.1039,-1.3886,0.20373,2.6092,0.04569,2.9445
562,1048860.944,378078.2209,1048773.054,377990.3309,-2.8617,-1.3273,2.1564,1.0935,4.9503,-3.5308,-0.068795,7.1143,-0.86232,5.5282,-1.306,3.2803,1.653,1.3803,3.6197,-0.93278,-1.0352,3.2735,-1.7395,3.398
630,784025.4897,208511.0193,783937.5997,208423.1293,-1.0697,0.91229,-0.17844,-3.141,-5.7708,-3.9722,-0.3525,-1.611,-4.4003,0.91637,-0.78677,-7.0665,3.9718,1.1894,1.1621,-0.25943,0.48968,3.6681,-1.9065,2.9424
707,1358343.707,208511.0193,1358255.817,208423.1293,4.3385,-1.3363,-1.4862,-3.0122,-0.5466,-3.1171,-2.2555,-3.9455,-1.2538,2.3975,-0.15878,2.0761,2.9573,-0.06521,-0.57492,-2.9086,-1.3932,2.5098,0.25358,3.1746
794,378078.2209,184344.9343,377990.3309,184257.0443,-0.84686,3.151,1.539,-3.5939,-6.6727,-5.3614,-2.7678,-3.695,-1.1401,4.787,-2.5279,-10.066,1.1013,-0.0057847,1.2984,-0.95261,-0.46461,3.3408,-1.0154,3.0572
891,190957.5315,150231.657,190869.6415,150143.767,-2.0843,1.7192,-1.5675,11.573,-4.3064,-5.5129,-1.3385,-0.94963,-1.3683,6.0943,2.8411,-2.1261,0.79754,1.3554,-1.7504,-1.5104,-0.68115,3.652,-1.367,3.1456
1000,256887.546,72034.69626,256799.656,71946.80626,-0.72958,-11.2,-0.84273,-9.3217,-3.8214,-9.4723,-2.9899,-5.1699,1.5897,2.1364,1.0804,2.0411,1.0851,2.1021,-2.3833,-1.2845,-1.0689,3.3344,-0.83732,3.0658
1122,184040.8971,64955.73467,183953.0071,64867.84467,1.835,-3.7496,-2.0024,-6.3834,-3.7962,-6.388,-0.96339,0.22659,-2.6843,1.5523,5.0536,-5.6146,2.0194,-0.861,-0.43188,-2.6724,-0.6126,3.3438,-1.0373,3.0816
1258,99502.77109,55004.75601,99414.88109,54916.86601,1.9725,-4.1847,1.5235,-4.8603,-3.6441,-6.6477,-1.9489,-0.19998,-3.1709,0.4135,5.2554,-3.9266,2.5128,1.0877,-0.5566,-1.4569,-0.35214,3.4704,-1.3385,3.0504
